2026-03-24 06:12:22,113 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
GPU: NVIDIA H200 | Peak FLOPS (BF16): 9.89e+14
COMPUTE_DTYPE: torch.bfloat16 (auto-detected: CUDA SM 90 (bf16 supported))
✓ Using Flash Attention 3 (Hopper GPU detected), efficient, new and awesome.
Vocab size: 32,768
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 32768,
  "n_layer": 12,
  "n_head": 6,
  "n_kv_head": 6,
  "n_embd": 768,
  "window_pattern": "SSSL",
  "xsa_start_layer": 0
}
Parameter counts:
wte                     : 25,165,824
value_embeds            : 150,994,944
lm_head                 : 25,165,824
transformer_matrices    : 84,935,088
scalars                 : 50
total                   : 286,261,730
Estimated FLOPs per token: 7.596959e+08
Auto-computed optimal batch size: 524,288 tokens
Scaling the LR for the AdamW parameters ∝1/√(768/768) = 1.000000
Calculated number of iterations from target data:param ratio: 2,205
Total number of training tokens: 1,156,055,040
Tokens : Scaling params ratio: 10.50
Total training FLOPs estimate: 8.782503e+17
Tokens / micro-batch / rank: 32 x 2048 = 65,536
Tokens / micro-batch: 65,536
Total batch size 524,288 => gradient accumulation steps: 8
Step 00000 | Validation bpb: 3.169808
step 00000/02205 (0.00%) | loss: 10.397476 | lrm: 0.03 | dt: 29659.48ms | tok/sec: 17,676 | bf16_mfu: 1.36 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/02205 (0.05%) | loss: 10.385089 | lrm: 0.05 | dt: 927.10ms | tok/sec: 565,511 | bf16_mfu: 43.44 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00002/02205 (0.09%) | loss: 10.363052 | lrm: 0.07 | dt: 944.64ms | tok/sec: 555,015 | bf16_mfu: 42.63 | epoch: 1 pq: 0 rg: 3 | total time: 0.00m
step 00003/02205 (0.14%) | loss: 10.328902 | lrm: 0.10 | dt: 947.15ms | tok/sec: 553,542 | bf16_mfu: 42.52 | epoch: 1 pq: 0 rg: 4 | total time: 0.00m
step 00004/02205 (0.18%) | loss: 10.280511 | lrm: 0.12 | dt: 943.94ms | tok/sec: 555,425 | bf16_mfu: 42.66 | epoch: 1 pq: 0 rg: 5 | total time: 0.00m
step 00005/02205 (0.23%) | loss: 10.207476 | lrm: 0.15 | dt: 947.80ms | tok/sec: 553,165 | bf16_mfu: 42.49 | epoch: 1 pq: 0 rg: 6 | total time: 0.00m
step 00006/02205 (0.27%) | loss: 10.107291 | lrm: 0.17 | dt: 953.01ms | tok/sec: 550,141 | bf16_mfu: 42.26 | epoch: 1 pq: 0 rg: 7 | total time: 0.00m
step 00007/02205 (0.32%) | loss: 9.961641 | lrm: 0.20 | dt: 946.52ms | tok/sec: 553,909 | bf16_mfu: 42.55 | epoch: 1 pq: 0 rg: 8 | total time: 0.00m
step 00008/02205 (0.36%) | loss: 9.749503 | lrm: 0.23 | dt: 950.05ms | tok/sec: 551,851 | bf16_mfu: 42.39 | epoch: 1 pq: 0 rg: 10 | total time: 0.00m
step 00009/02205 (0.41%) | loss: 9.478808 | lrm: 0.25 | dt: 950.83ms | tok/sec: 551,401 | bf16_mfu: 42.36 | epoch: 1 pq: 0 rg: 11 | total time: 0.00m
step 00010/02205 (0.45%) | loss: 9.177577 | lrm: 0.28 | dt: 956.02ms | tok/sec: 548,407 | bf16_mfu: 42.13 | epoch: 1 pq: 0 rg: 12 | total time: 0.00m
step 00011/02205 (0.50%) | loss: 8.892604 | lrm: 0.30 | dt: 945.85ms | tok/sec: 554,304 | bf16_mfu: 42.58 | epoch: 1 pq: 0 rg: 13 | total time: 0.02m | eta: 34.6m
step 00012/02205 (0.54%) | loss: 8.623973 | lrm: 0.33 | dt: 957.15ms | tok/sec: 547,756 | bf16_mfu: 42.08 | epoch: 1 pq: 0 rg: 14 | total time: 0.03m | eta: 34.8m
step 00013/02205 (0.59%) | loss: 8.382080 | lrm: 0.35 | dt: 955.74ms | tok/sec: 548,567 | bf16_mfu: 42.14 | epoch: 1 pq: 0 rg: 15 | total time: 0.05m | eta: 34.8m
step 00014/02205 (0.63%) | loss: 8.177089 | lrm: 0.38 | dt: 950.90ms | tok/sec: 551,359 | bf16_mfu: 42.35 | epoch: 1 pq: 0 rg: 16 | total time: 0.06m | eta: 34.8m
step 00015/02205 (0.68%) | loss: 7.975696 | lrm: 0.40 | dt: 959.02ms | tok/sec: 546,692 | bf16_mfu: 41.99 | epoch: 1 pq: 0 rg: 17 | total time: 0.08m | eta: 34.8m
step 00016/02205 (0.73%) | loss: 7.781710 | lrm: 0.42 | dt: 960.07ms | tok/sec: 546,091 | bf16_mfu: 41.95 | epoch: 1 pq: 0 rg: 18 | total time: 0.10m | eta: 34.8m
step 00017/02205 (0.77%) | loss: 7.616611 | lrm: 0.45 | dt: 960.15ms | tok/sec: 546,048 | bf16_mfu: 41.94 | epoch: 1 pq: 0 rg: 19 | total time: 0.11m | eta: 34.8m
step 00018/02205 (0.82%) | loss: 7.463891 | lrm: 0.47 | dt: 959.82ms | tok/sec: 546,236 | bf16_mfu: 41.96 | epoch: 1 pq: 0 rg: 20 | total time: 0.13m | eta: 34.8m
step 00019/02205 (0.86%) | loss: 7.329078 | lrm: 0.50 | dt: 960.89ms | tok/sec: 545,628 | bf16_mfu: 41.91 | epoch: 1 pq: 0 rg: 21 | total time: 0.14m | eta: 34.9m
step 00020/02205 (0.91%) | loss: 7.201767 | lrm: 0.53 | dt: 958.22ms | tok/sec: 547,149 | bf16_mfu: 42.03 | epoch: 1 pq: 0 rg: 22 | total time: 0.16m | eta: 34.8m
step 00021/02205 (0.95%) | loss: 7.078413 | lrm: 0.55 | dt: 961.82ms | tok/sec: 545,098 | bf16_mfu: 41.87 | epoch: 1 pq: 0 rg: 23 | total time: 0.18m | eta: 34.8m
step 00022/02205 (1.00%) | loss: 6.972548 | lrm: 0.57 | dt: 959.91ms | tok/sec: 546,183 | bf16_mfu: 41.95 | epoch: 1 pq: 0 rg: 24 | total time: 0.19m | eta: 34.8m
step 00023/02205 (1.04%) | loss: 6.868683 | lrm: 0.60 | dt: 958.80ms | tok/sec: 546,818 | bf16_mfu: 42.00 | epoch: 1 pq: 0 rg: 26 | total time: 0.21m | eta: 34.8m
step 00024/02205 (1.09%) | loss: 6.771343 | lrm: 0.62 | dt: 960.49ms | tok/sec: 545,854 | bf16_mfu: 41.93 | epoch: 1 pq: 0 rg: 27 | total time: 0.22m | eta: 34.8m
step 00025/02205 (1.13%) | loss: 6.685952 | lrm: 0.65 | dt: 959.99ms | tok/sec: 546,140 | bf16_mfu: 41.95 | epoch: 1 pq: 0 rg: 28 | total time: 0.24m | eta: 34.8m
step 00026/02205 (1.18%) | loss: 6.606645 | lrm: 0.68 | dt: 958.57ms | tok/sec: 546,950 | bf16_mfu: 42.01 | epoch: 1 pq: 0 rg: 29 | total time: 0.26m | eta: 34.8m
step 00027/02205 (1.22%) | loss: 6.530164 | lrm: 0.70 | dt: 961.30ms | tok/sec: 545,395 | bf16_mfu: 41.89 | epoch: 1 pq: 0 rg: 30 | total time: 0.27m | eta: 34.8m
step 00028/02205 (1.27%) | loss: 6.463038 | lrm: 0.72 | dt: 959.46ms | tok/sec: 546,439 | bf16_mfu: 41.97 | epoch: 1 pq: 0 rg: 31 | total time: 0.29m | eta: 34.8m
step 00029/02205 (1.32%) | loss: 6.410731 | lrm: 0.75 | dt: 959.82ms | tok/sec: 546,237 | bf16_mfu: 41.96 | epoch: 1 pq: 0 rg: 32 | total time: 0.30m | eta: 34.8m
